,path,items,AGM
291,GZIP_y2016_s2000/CIK__1130310__serial__905050__date__2016-10-18.txt.gz,False,False
292,GZIP_y2016_s2000/CIK__1130591__serial__849682__date__2016-02-25.txt.gz,False,False
293,GZIP_y2016_s2000/CIK__1130591__serial__868248__date__2016-04-01.txt.gz,False,False
294,GZIP_y2016_s2000/CIK__1130713__serial__905066__date__2016-11-03.txt.gz,False,False
295,GZIP_y2016_s2000/CIK__1131096__serial__905076__date__2016-12-08.txt.gz,True,False
296,GZIP_y2016_s2000/CIK__1131131__serial__849698__date__2016-03-02.txt.gz,False,False
297,GZIP_y2016_s2000/CIK__1131312__serial__887977__date__2016-08-30.txt.gz,False,False
298,GZIP_y2016_s2000/CIK__1132651__serial__868292__date__2016-05-12.txt.gz,False,False
299,GZIP_y2016_s2000/CIK__1133311__serial__849718__date__2016-02-11.txt.gz,False,False
300,GZIP_y2016_s2000/CIK__1135152__serial__905124__date__2016-12-21.txt.gz,False,False
301,GZIP_y2016_s2000/CIK__1136869__serial__849776__date__2016-01-07.txt.gz,False,False
302,GZIP_y2016_s2000/CIK__1136869__serial__849779__date__2016-02-10.txt.gz,False,False
303,GZIP_y2016_s2000/CIK__1137789__serial__868383__date__2016-06-29.txt.gz,False,False
304,GZIP_y2016_s2000/CIK__1137855__serial__849798__date__2016-03-01.txt.gz,False,False
305,GZIP_y2016_s2000/CIK__1138118__serial__868391__date__2016-06-13.txt.gz,False,False
306,GZIP_y2016_s2000/CIK__1138118__serial__905177__date__2016-11-16.txt.gz,False,False
307,GZIP_y2016_s2000/CIK__1138723__serial__849817__date__2016-01-28.txt.gz,False,False
308,GZIP_y2016_s2000/CIK__1138723__serial__868395__date__2016-05-24.txt.gz,False,False
309,GZIP_y2016_s2000/CIK__1140102__serial__888090__date__2016-09-02.txt.gz,True,False
310,GZIP_y2016_s2000/CIK__1141103__serial__905220__date__2016-10-21.txt.gz,False,False
311,GZIP_y2016_s2000/CIK__1141807__serial__868456__date__2016-06-22.txt.gz,True,False
312,GZIP_y2016_s2000/CIK__1142701__serial__849891__date__2016-02-17.txt.gz,False,False
313,GZIP_y2016_s2000/CIK__1142701__serial__849892__date__2016-02-18.txt.gz,False,False
314,GZIP_y2016_s2000/CIK__1143155__serial__849899__date__2016-02-16.txt.gz,True,True
315,GZIP_y2016_s2000/CIK__1144980__serial__868503__date__2016-04-25.txt.gz,False,False
316,GZIP_y2016_s2000/CIK__1145460__serial__849922__date__2016-03-02.txt.gz,False,False
317,GZIP_y2016_s2000/CIK__1145460__serial__888174__date__2016-08-17.txt.gz,False,False
318,GZIP_y2016_s2000/CIK__11544_0__serial__868522__date__2016-05-25.txt.gz,False,False
319,GZIP_y2016_s2000/CIK__1156039__serial__849932__date__2016-02-23.txt.gz,False,True
320,GZIP_y2016_s2000/CIK__1156375__serial__905286__date__2016-11-14.txt.gz,True,False
321,GZIP_y2016_s2000/CIK__1157602__serial__849955__date__2016-03-24.txt.gz,False,False
322,GZIP_y2016_s2000/CIK__1157647__serial__849956__date__2016-01-27.txt.gz,False,False
323,GZIP_y2016_s2000/CIK__1157647__serial__868553__date__2016-04-05.txt.gz,False,False
324,GZIP_y2016_s2000/CIK__1157647__serial__905303__date__2016-10-26.txt.gz,True,True
325,GZIP_y2016_s2000/CIK__1157817__serial__849959__date__2016-01-08.txt.gz,False,False
326,GZIP_y2016_s2000/CIK__1158387__serial__868575__date__2016-05-27.txt.gz,False,False
327,GZIP_y2016_s2000/CIK__1158449__serial__905327__date__2016-10-05.txt.gz,True,False
328,GZIP_y2016_s2000/CIK__1158463__serial__888222__date__2016-09-13.txt.gz,False,False
329,GZIP_y2016_s2000/CIK__1158463__serial__888224__date__2016-09-28.txt.gz,False,False
330,GZIP_y2016_s2000/CIK__1158694__serial__868595__date__2016-05-02.txt.gz,True,False
331,GZIP_y2016_s2000/CIK__1160791__serial__868625__date__2016-05-04.txt.gz,False,False
332,GZIP_y2016_s2000/CIK__1160958__serial__905379__date__2016-11-01.txt.gz,False,False
333,GZIP_y2016_s2000/CIK__1161706__serial__868640__date__2016-06-28.txt.gz,False,False
334,GZIP_y2016_s2000/CIK__1161976__serial__850047__date__2016-02-05.txt.gz,False,False
335,GZIP_y2016_s2000/CIK__1162461__serial__868662__date__2016-05-02.txt.gz,False,False
336,GZIP_y2016_s2000/CIK__1163165__serial__850069__date__2016-02-18.txt.gz,True,True
337,GZIP_y2016_s2000/CIK__1163199__serial__868673__date__2016-04-27.txt.gz,False,False
338,GZIP_y2016_s2000/CIK__1164255__serial__868706__date__2016-06-28.txt.gz,False,False
339,GZIP_y2016_s2000/CIK__1164964__serial__905457__date__2016-10-21.txt.gz,True,False
340,GZIP_y2016_s2000/CIK__1166338__serial__888350__date__2016-09-12.txt.gz,False,False
341,GZIP_y2016_s2000/CIK__1166388__serial__868742__date__2016-06-28.txt.gz,False,False
342,GZIP_y2016_s2000/CIK__1167419__serial__850138__date__2016-03-11.txt.gz,False,False
343,GZIP_y2016_s2000/CIK__1169652__serial__868787__date__2016-06-07.txt.gz,True,False
344,GZIP_y2016_s2000/CIK__1169770__serial__905514__date__2016-10-17.txt.gz,False,False
345,GZIP_y2016_s2000/CIK__1170010__serial__888404__date__2016-08-02.txt.gz,True,False
346,GZIP_y2016_s2000/CIK__1171014__serial__850218__date__2016-02-26.txt.gz,False,False
347,GZIP_y2016_s2000/CIK__1171014__serial__850219__date__2016-03-09.txt.gz,False,False
348,GZIP_y2016_s2000/CIK__1171825__serial__850242__date__2016-03-21.txt.gz,False,True
349,GZIP_y2016_s2000/CIK__1172139__serial__850252__date__2016-03-02.txt.gz,False,False
350,GZIP_y2016_s2000/CIK__1172139__serial__888442__date__2016-08-04.txt.gz,False,False
351,GZIP_y2016_s2000/CIK__1172222__serial__905575__date__2016-10-18.txt.gz,False,False
352,GZIP_y2016_s2000/CIK__1172298__serial__868871__date__2016-05-23.txt.gz,False,False
353,GZIP_y2016_s2000/CIK__1172358__serial__888451__date__2016-08-04.txt.gz,False,False
354,GZIP_y2016_s2000/CIK__1173204__serial__888458__date__2016-07-19.txt.gz,True,False
355,GZIP_y2016_s2000/CIK__1173420__serial__868889__date__2016-04-04.txt.gz,False,False
356,GZIP_y2016_s2000/CIK__1173514__serial__850287__date__2016-02-17.txt.gz,False,False
357,GZIP_y2016_s2000/CIK__1174821__serial__888476__date__2016-07-27.txt.gz,False,False
358,GZIP_y2016_s2000/CIK__1177702__serial__850360__date__2016-03-08.txt.gz,False,False
359,GZIP_y2016_s2000/CIK__1177702__serial__868984__date__2016-05-02.txt.gz,False,False
360,GZIP_y2016_s2000/CIK__1177845__serial__868986__date__2016-06-01.txt.gz,False,False
361,GZIP_y2016_s2000/CIK__1178049__serial__888544__date__2016-09-14.txt.gz,False,False
362,GZIP_y2016_s2000/CIK__1178104__serial__888547__date__2016-09-22.txt.gz,False,False
363,GZIP_y2016_s2000/CIK__1178253__serial__868992__date__2016-06-22.txt.gz,False,False
364,GZIP_y2016_s2000/CIK__1178409__serial__868995__date__2016-06-30.txt.gz,False,False
365,GZIP_y2016_s2000/CIK__1178879__serial__888555__date__2016-07-11.txt.gz,False,False
366,GZIP_y2016_s2000/CIK__1178879__serial__888559__date__2016-08-23.txt.gz,True,False
367,GZIP_y2016_s2000/CIK__1179755__serial__850404__date__2016-02-02.txt.gz,False,False
368,GZIP_y2016_s2000/CIK__1179929__serial__850413__date__2016-03-16.txt.gz,True,False
369,GZIP_y2016_s2000/CIK__1180638__serial__869044__date__2016-05-05.txt.gz,False,False
370,GZIP_y2016_s2000/CIK__1187953__serial__905709__date__2016-11-01.txt.gz,False,False
371,GZIP_y2016_s2000/CIK__1193311__serial__905717__date__2016-10-07.txt.gz,False,False
372,GZIP_y2016_s2000/CIK__1196298__serial__850447__date__2016-01-04.txt.gz,False,False
373,GZIP_y2016_s2000/CIK__1198415__serial__905728__date__2016-12-05.txt.gz,False,False
374,GZIP_y2016_s2000/CIK__1200375__serial__850460__date__2016-02-23.txt.gz,False,False
375,GZIP_y2016_s2000/CIK__1201792__serial__905734__date__2016-11-07.txt.gz,False,False
376,GZIP_y2016_s2000/CIK__1206942__serial__905740__date__2016-12-13.txt.gz,False,False
377,GZIP_y2016_s2000/CIK__1209028__serial__869124__date__2016-06-13.txt.gz,False,True
378,GZIP_y2016_s2000/CIK__1209028__serial__888651__date__2016-07-27.txt.gz,False,True
379,GZIP_y2016_s2000/CIK__1210227__serial__850499__date__2016-03-25.txt.gz,False,False
380,GZIP_y2016_s2000/CIK__1211805__serial__850508__date__2016-03-07.txt.gz,False,False
381,GZIP_y2016_s2000/CIK__1212545__serial__869156__date__2016-06-16.txt.gz,False,False
382,GZIP_y2016_s2000/CIK__1216596__serial__869172__date__2016-05-03.txt.gz,False,False
383,GZIP_y2016_s2000/CIK__1217234__serial__869187__date__2016-06-29.txt.gz,False,False
384,GZIP_y2016_s2000/CIK__1220754__serial__869191__date__2016-05-05.txt.gz,False,False
385,GZIP_y2016_s2000/CIK__12239_0__serial__888725__date__2016-08-02.txt.gz,False,False
386,GZIP_y2016_s2000/CIK__1224133__serial__850570__date__2016-02-18.txt.gz,False,False
387,GZIP_y2016_s2000/CIK__1226308__serial__869233__date__2016-05-09.txt.gz,False,False
388,GZIP_y2016_s2000/CIK__1226308__serial__869237__date__2016-06-30.txt.gz,False,False
389,GZIP_y2016_s2000/CIK__1227025__serial__888749__date__2016-08-08.txt.gz,False,False
390,GZIP_y2016_s2000/CIK__1227268__serial__850593__date__2016-03-01.txt.gz,True,False
391,GZIP_y2016_s2000/CIK__1227654__serial__869253__date__2016-04-07.txt.gz,False,False
392,GZIP_y2016_s2000/CIK__1230245__serial__869265__date__2016-05-06.txt.gz,False,True
393,GZIP_y2016_s2000/CIK__1230276__serial__905865__date__2016-10-25.txt.gz,False,False
394,GZIP_y2016_s2000/CIK__1236275__serial__850641__date__2016-03-31.txt.gz,False,False
395,GZIP_y2016_s2000/CIK__1237746__serial__869307__date__2016-05-31.txt.gz,False,False
396,GZIP_y2016_s2000/CIK__1244937__serial__905908__date__2016-11-03.txt.gz,False,False
397,GZIP_y2016_s2000/CIK__1245791__serial__869325__date__2016-04-29.txt.gz,False,False
398,GZIP_y2016_s2000/CIK__1252849__serial__905915__date__2016-10-27.txt.gz,False,False
399,GZIP_y2016_s2000/CIK__1259429__serial__850705__date__2016-01-04.txt.gz,False,False
400,GZIP_y2016_s2000/CIK__1261159__serial__850722__date__2016-03-01.txt.gz,False,False
401,GZIP_y2016_s2000/CIK__1261379__serial__888900__date__2016-08-15.txt.gz,False,False
402,GZIP_y2016_s2000/CIK__1261654__serial__869402__date__2016-06-09.txt.gz,False,False
403,GZIP_y2016_s2000/CIK__1261654__serial__905971__date__2016-11-23.txt.gz,True,False
404,GZIP_y2016_s2000/CIK__1262823__serial__869419__date__2016-06-14.txt.gz,False,False
405,GZIP_y2016_s2000/CIK__1265107__serial__869444__date__2016-05-03.txt.gz,False,False
406,GZIP_y2016_s2000/CIK__1265131__serial__888948__date__2016-09-13.txt.gz,True,False
407,GZIP_y2016_s2000/CIK__1267602__serial__850805__date__2016-03-14.txt.gz,False,False
408,GZIP_y2016_s2000/CIK__1269026__serial__906046__date__2016-10-05.txt.gz,False,False
409,GZIP_y2016_s2000/CIK__1270073__serial__888997__date__2016-07-11.txt.gz,True,False
410,GZIP_y2016_s2000/CIK__1272550__serial__850847__date__2016-01-25.txt.gz,False,False
411,GZIP_y2016_s2000/CIK__1272550__serial__906083__date__2016-12-21.txt.gz,False,False
412,GZIP_y2016_s2000/CIK__1272597__serial__850856__date__2016-03-11.txt.gz,False,False
413,GZIP_y2016_s2000/CIK__1272842__serial__889028__date__2016-09-07.txt.gz,False,False
414,GZIP_y2016_s2000/CIK__1273441__serial__850866__date__2016-03-30.txt.gz,False,False
415,GZIP_y2016_s2000/CIK__1273988__serial__850878__date__2016-01-25.txt.gz,False,False
416,GZIP_y2016_s2000/CIK__1276187__serial__850914__date__2016-02-02.txt.gz,False,False
417,GZIP_y2016_s2000/CIK__1277856__serial__850930__date__2016-02-23.txt.gz,True,False
418,GZIP_y2016_s2000/CIK__1279363__serial__906173__date__2016-12-19.txt.gz,False,False
419,GZIP_y2016_s2000/CIK__1279704__serial__850963__date__2016-03-04.txt.gz,False,False
420,GZIP_y2016_s2000/CIK__1280784__serial__906206__date__2016-10-05.txt.gz,False,False
421,GZIP_y2016_s2000/CIK__1281922__serial__850994__date__2016-03-24.txt.gz,True,False
422,GZIP_y2016_s2000/CIK__1281922__serial__869712__date__2016-05-10.txt.gz,True,False
423,GZIP_y2016_s2000/CIK__1282637__serial__906235__date__2016-12-14.txt.gz,False,False
424,GZIP_y2016_s2000/CIK__1283140__serial__869744__date__2016-06-15.txt.gz,False,False
425,GZIP_y2016_s2000/CIK__1283140__serial__889194__date__2016-07-22.txt.gz,False,False
426,GZIP_y2016_s2000/CIK__1283435__serial__889205__date__2016-08-03.txt.gz,False,False
427,GZIP_y2016_s2000/CIK__1283699__serial__869760__date__2016-04-01.txt.gz,False,False
428,GZIP_y2016_s2000/CIK__1285550__serial__889239__date__2016-07-26.txt.gz,False,False
429,GZIP_y2016_s2000/CIK__1285785__serial__869790__date__2016-05-04.txt.gz,False,False
430,GZIP_y2016_s2000/CIK__1286181__serial__869807__date__2016-05-04.txt.gz,True,False
431,GZIP_y2016_s2000/CIK__1286345__serial__889267__date__2016-09-23.txt.gz,False,False
432,GZIP_y2016_s2000/CIK__1286681__serial__869816__date__2016-04-28.txt.gz,False,True
433,GZIP_y2016_s2000/CIK__1287032__serial__869819__date__2016-05-13.txt.gz,False,False
434,GZIP_y2016_s2000/CIK__1288469__serial__889313__date__2016-07-01.txt.gz,False,False
435,GZIP_y2016_s2000/CIK__1288750__serial__869852__date__2016-05-11.txt.gz,False,False
436,GZIP_y2016_s2000/CIK__1288750__serial__906320__date__2016-12-08.txt.gz,False,False
437,GZIP_y2016_s2000/CIK__1289236__serial__851144__date__2016-01-21.txt.gz,False,False
438,GZIP_y2016_s2000/CIK__1289790__serial__889345__date__2016-08-02.txt.gz,False,False
439,GZIP_y2016_s2000/CIK__1289848__serial__869885__date__2016-05-09.txt.gz,False,False
440,GZIP_y2016_s2000/CIK__1289850__serial__869886__date__2016-04-21.txt.gz,False,False
441,GZIP_y2016_s2000/CIK__1290149__serial__869896__date__2016-05-27.txt.gz,False,False
442,GZIP_y2016_s2000/CIK__1290149__serial__869898__date__2016-06-21.txt.gz,False,False
443,GZIP_y2016_s2000/CIK__1293282__serial__851206__date__2016-02-10.txt.gz,False,False
444,GZIP_y2016_s2000/CIK__1293593__serial__851213__date__2016-01-15.txt.gz,False,False
445,GZIP_y2016_s2000/CIK__1293818__serial__906404__date__2016-11-16.txt.gz,False,False
446,GZIP_y2016_s2000/CIK__1293971__serial__906410__date__2016-11-14.txt.gz,False,False
447,GZIP_y2016_s2000/CIK__1294649__serial__906425__date__2016-11-07.txt.gz,False,False
448,GZIP_y2016_s2000/CIK__1295401__serial__889414__date__2016-07-29.txt.gz,True,False
449,GZIP_y2016_s2000/CIK__1296435__serial__889430__date__2016-07-29.txt.gz,False,False
450,GZIP_y2016_s2000/CIK__1297223__serial__851261__date__2016-02-05.txt.gz,False,False
451,GZIP_y2016_s2000/CIK__1297341__serial__906464__date__2016-11-09.txt.gz,False,False
452,GZIP_y2016_s2000/CIK__1297704__serial__870010__date__2016-06-07.txt.gz,False,False
453,GZIP_y2016_s2000/CIK__1297989__serial__870017__date__2016-04-28.txt.gz,False,False
454,GZIP_y2016_s2000/CIK__1298675__serial__851284__date__2016-02-19.txt.gz,False,False
455,GZIP_y2016_s2000/CIK__1298946__serial__851287__date__2016-01-12.txt.gz,False,False
456,GZIP_y2016_s2000/CIK__1299139__serial__851298__date__2016-02-10.txt.gz,False,False
457,GZIP_y2016_s2000/CIK__1299709__serial__851302__date__2016-01-28.txt.gz,False,False
458,GZIP_y2016_s2000/CIK__1299709__serial__870046__date__2016-04-18.txt.gz,False,False
459,GZIP_y2016_s2000/CIK__1300514__serial__870058__date__2016-05-12.txt.gz,False,False
460,GZIP_y2016_s2000/CIK__1300514__serial__889490__date__2016-08-12.txt.gz,False,False
461,GZIP_y2016_s2000/CIK__1301236__serial__889512__date__2016-09-20.txt.gz,False,False
462,GZIP_y2016_s2000/CIK__1302215__serial__889529__date__2016-08-03.txt.gz,False,False
463,GZIP_y2016_s2000/CIK__1302343__serial__870113__date__2016-05-17.txt.gz,False,False
464,GZIP_y2016_s2000/CIK__1302573__serial__870121__date__2016-06-24.txt.gz,False,False
465,GZIP_y2016_s2000/CIK__1302946__serial__870122__date__2016-04-06.txt.gz,False,False
466,GZIP_y2016_s2000/CIK__1303330__serial__851380__date__2016-02-18.txt.gz,False,False
467,GZIP_y2016_s2000/CIK__1303942__serial__851384__date__2016-02-01.txt.gz,False,False
468,GZIP_y2016_s2000/CIK__1304492__serial__889566__date__2016-08-09.txt.gz,False,False
469,GZIP_y2016_s2000/CIK__1304741__serial__889569__date__2016-08-03.txt.gz,True,False
470,GZIP_y2016_s2000/CIK__1305014__serial__851396__date__2016-01-25.txt.gz,False,False
471,GZIP_y2016_s2000/CIK__1305014__serial__870167__date__2016-06-20.txt.gz,False,True
472,GZIP_y2016_s2000/CIK__1305168__serial__889583__date__2016-08-02.txt.gz,False,False
473,GZIP_y2016_s2000/CIK__1305253__serial__851403__date__2016-01-19.txt.gz,False,False
474,GZIP_y2016_s2000/CIK__1305253__serial__889585__date__2016-08-17.txt.gz,False,False
475,GZIP_y2016_s2000/CIK__1305294__serial__870178__date__2016-05-16.txt.gz,False,False
476,GZIP_y2016_s2000/CIK__1305294__serial__889589__date__2016-08-17.txt.gz,False,False
477,GZIP_y2016_s2000/CIK__1305773__serial__870186__date__2016-05-24.txt.gz,True,False
478,GZIP_y2016_s2000/CIK__1307954__serial__906591__date__2016-12-23.txt.gz,False,False
479,GZIP_y2016_s2000/CIK__1308161__serial__906596__date__2016-11-10.txt.gz,False,False
480,GZIP_y2016_s2000/CIK__1309402__serial__851458__date__2016-02-11.txt.gz,False,False
481,GZIP_y2016_s2000/CIK__1310067__serial__906624__date__2016-10-14.txt.gz,False,False
482,GZIP_y2016_s2000/CIK__1310114__serial__851463__date__2016-02-22.txt.gz,False,False
483,GZIP_y2016_s2000/CIK__1310383__serial__889663__date__2016-09-29.txt.gz,True,False
484,GZIP_y2016_s2000/CIK__1311230__serial__870255__date__2016-06-09.txt.gz,False,False
485,GZIP_y2016_s2000/CIK__1312073__serial__851493__date__2016-03-24.txt.gz,False,False
486,GZIP_y2016_s2000/CIK__1314152__serial__870286__date__2016-04-15.txt.gz,False,False
487,GZIP_y2016_s2000/CIK__13156_0__serial__851527__date__2016-02-10.txt.gz,False,False
488,GZIP_y2016_s2000/CIK__1316175__serial__889727__date__2016-09-12.txt.gz,False,False
489,GZIP_y2016_s2000/CIK__1316835__serial__870337__date__2016-05-18.txt.gz,False,False
490,GZIP_y2016_s2000/CIK__1316944__serial__851586__date__2016-03-24.txt.gz,False,False
491,GZIP_y2016_s2000/CIK__1316944__serial__870366__date__2016-06-30.txt.gz,False,False
492,GZIP_y2016_s2000/CIK__1318268__serial__889784__date__2016-09-23.txt.gz,False,False
493,GZIP_y2016_s2000/CIK__1318605__serial__870399__date__2016-04-04.txt.gz,False,False
494,GZIP_y2016_s2000/CIK__1318605__serial__906768__date__2016-12-20.txt.gz,False,False
495,GZIP_y2016_s2000/CIK__1319009__serial__851623__date__2016-02-26.txt.gz,False,False
496,GZIP_y2016_s2000/CIK__1320414__serial__870431__date__2016-05-10.txt.gz,False,False
497,GZIP_y2016_s2000/CIK__1320695__serial__851646__date__2016-01-14.txt.gz,False,False
498,GZIP_y2016_s2000/CIK__1320854__serial__851654__date__2016-01-22.txt.gz,False,False
499,GZIP_y2016_s2000/CIK__1322439__serial__851686__date__2016-02-22.txt.gz,False,False
500,GZIP_y2016_s2000/CIK__1322439__serial__906823__date__2016-11-14.txt.gz,False,False
501,GZIP_y2016_s2000/CIK__1323468__serial__851701__date__2016-02-29.txt.gz,False,False
502,GZIP_y2016_s2000/CIK__1323648__serial__889868__date__2016-07-29.txt.gz,False,False
503,GZIP_y2016_s2000/CIK__1324272__serial__851715__date__2016-01-12.txt.gz,False,False
504,GZIP_y2016_s2000/CIK__1324404__serial__851721__date__2016-02-17.txt.gz,False,False
505,GZIP_y2016_s2000/CIK__1325702__serial__870530__date__2016-06-27.txt.gz,False,False
506,GZIP_y2016_s2000/CIK__1325814__serial__851758__date__2016-01-20.txt.gz,False,False
507,GZIP_y2016_s2000/CIK__1325814__serial__889941__date__2016-09-29.txt.gz,False,False
508,GZIP_y2016_s2000/CIK__1325878__serial__906926__date__2016-12-01.txt.gz,False,False
509,GZIP_y2016_s2000/CIK__1325955__serial__889970__date__2016-07-29.txt.gz,False,False
510,GZIP_y2016_s2000/CIK__1325964__serial__906943__date__2016-12-27.txt.gz,False,False
511,GZIP_y2016_s2000/CIK__1326706__serial__906976__date__2016-10-19.txt.gz,True,False
512,GZIP_y2016_s2000/CIK__1326732__serial__870639__date__2016-04-27.txt.gz,True,False
513,GZIP_y2016_s2000/CIK__1326771__serial__890009__date__2016-07-12.txt.gz,False,False
514,GZIP_y2016_s2000/CIK__1327068__serial__890032__date__2016-07-29.txt.gz,False,False
515,GZIP_y2016_s2000/CIK__1327318__serial__870674__date__2016-05-23.txt.gz,False,False
516,GZIP_y2016_s2000/CIK__1327471__serial__851888__date__2016-03-23.txt.gz,True,False
517,GZIP_y2016_s2000/CIK__1327567__serial__907014__date__2016-11-21.txt.gz,False,False
518,GZIP_y2016_s2000/CIK__1327688__serial__890045__date__2016-08-30.txt.gz,False,False
519,GZIP_y2016_s2000/CIK__1327978__serial__870692__date__2016-06-01.txt.gz,False,False
520,GZIP_y2016_s2000/CIK__1328581__serial__870706__date__2016-05-03.txt.gz,True,True
521,GZIP_y2016_s2000/CIK__1328670__serial__870709__date__2016-04-20.txt.gz,False,False
522,GZIP_y2016_s2000/CIK__1329842__serial__851946__date__2016-02-16.txt.gz,False,False
523,GZIP_y2016_s2000/CIK__1329842__serial__890083__date__2016-07-19.txt.gz,False,False
524,GZIP_y2016_s2000/CIK__1329842__serial__890089__date__2016-08-18.txt.gz,False,False
525,GZIP_y2016_s2000/CIK__1330399__serial__870767__date__2016-05-26.txt.gz,False,False
526,GZIP_y2016_s2000/CIK__1330399__serial__890113__date__2016-08-02.txt.gz,False,False
527,GZIP_y2016_s2000/CIK__1330399__serial__907073__date__2016-10-18.txt.gz,False,False
528,GZIP_y2016_s2000/CIK__1330399__serial__907089__date__2016-12-01.txt.gz,False,False
529,GZIP_y2016_s2000/CIK__1330622__serial__890137__date__2016-09-22.txt.gz,False,False
530,GZIP_y2016_s2000/CIK__1330849__serial__870785__date__2016-04-29.txt.gz,False,False
531,GZIP_y2016_s2000/CIK__1330849__serial__890139__date__2016-08-18.txt.gz,False,False
532,GZIP_y2016_s2000/CIK__1330849__serial__907105__date__2016-11-07.txt.gz,False,False
533,GZIP_y2016_s2000/CIK__1331451__serial__852003__date__2016-01-21.txt.gz,False,False
534,GZIP_y2016_s2000/CIK__1331451__serial__852009__date__2016-02-08.txt.gz,False,False
535,GZIP_y2016_s2000/CIK__1331451__serial__870812__date__2016-06-07.txt.gz,False,False
536,GZIP_y2016_s2000/CIK__1331451__serial__890148__date__2016-07-21.txt.gz,False,False
537,GZIP_y2016_s2000/CIK__1331463__serial__870835__date__2016-05-31.txt.gz,False,False
538,GZIP_y2016_s2000/CIK__1331463__serial__890177__date__2016-07-26.txt.gz,False,False
539,GZIP_y2016_s2000/CIK__1331463__serial__907138__date__2016-10-04.txt.gz,False,False
540,GZIP_y2016_s2000/CIK__1331463__serial__907146__date__2016-11-01.txt.gz,False,False
541,GZIP_y2016_s2000/CIK__1331463__serial__907151__date__2016-11-17.txt.gz,False,False
542,GZIP_y2016_s2000/CIK__1331463__serial__907158__date__2016-12-15.txt.gz,False,False
543,GZIP_y2016_s2000/CIK__1331465__serial__870858__date__2016-05-26.txt.gz,False,False
544,GZIP_y2016_s2000/CIK__1331465__serial__890221__date__2016-09-20.txt.gz,False,False
545,GZIP_y2016_s2000/CIK__1331465__serial__907186__date__2016-12-22.txt.gz,False,False
546,GZIP_y2016_s2000/CIK__1331520__serial__890225__date__2016-07-21.txt.gz,False,False
547,GZIP_y2016_s2000/CIK__1331754__serial__852093__date__2016-02-11.txt.gz,False,False
548,GZIP_y2016_s2000/CIK__1331754__serial__870883__date__2016-04-26.txt.gz,False,False
549,GZIP_y2016_s2000/CIK__1331754__serial__870889__date__2016-05-17.txt.gz,False,False
550,GZIP_y2016_s2000/CIK__1331754__serial__907219__date__2016-12-22.txt.gz,False,False
551,GZIP_y2016_s2000/CIK__1331757__serial__852129__date__2016-03-29.txt.gz,False,False
552,GZIP_y2016_s2000/CIK__1331757__serial__907224__date__2016-10-11.txt.gz,False,False
553,GZIP_y2016_s2000/CIK__1332349__serial__870927__date__2016-04-12.txt.gz,True,False
554,GZIP_y2016_s2000/CIK__1332551__serial__870932__date__2016-05-26.txt.gz,False,False
555,GZIP_y2016_s2000/CIK__1332551__serial__907253__date__2016-11-14.txt.gz,False,False
556,GZIP_y2016_s2000/CIK__1333274__serial__852140__date__2016-02-11.txt.gz,False,False
557,GZIP_y2016_s2000/CIK__1334978__serial__852160__date__2016-01-07.txt.gz,False,False
558,GZIP_y2016_s2000/CIK__1335112__serial__870964__date__2016-06-13.txt.gz,False,False
559,GZIP_y2016_s2000/CIK__1337068__serial__852204__date__2016-01-26.txt.gz,False,False
560,GZIP_y2016_s2000/CIK__1337553__serial__870997__date__2016-04-12.txt.gz,False,False
561,GZIP_y2016_s2000/CIK__1338095__serial__871024__date__2016-06-21.txt.gz,False,False
562,GZIP_y2016_s2000/CIK__1338749__serial__871027__date__2016-04-26.txt.gz,False,False
563,GZIP_y2016_s2000/CIK__1338749__serial__907336__date__2016-12-12.txt.gz,False,False
564,GZIP_y2016_s2000/CIK__1339469__serial__852249__date__2016-01-06.txt.gz,False,False
565,GZIP_y2016_s2000/CIK__1339469__serial__852250__date__2016-01-08.txt.gz,False,False
566,GZIP_y2016_s2000/CIK__1339469__serial__871050__date__2016-06-10.txt.gz,False,False
567,GZIP_y2016_s2000/CIK__1339469__serial__890385__date__2016-08-16.txt.gz,False,False
568,GZIP_y2016_s2000/CIK__1339605__serial__852255__date__2016-02-25.txt.gz,False,False
569,GZIP_y2016_s2000/CIK__1339920__serial__871059__date__2016-04-25.txt.gz,False,False
570,GZIP_y2016_s2000/CIK__1339970__serial__852266__date__2016-01-29.txt.gz,False,False
571,GZIP_y2016_s2000/CIK__1340122__serial__852269__date__2016-02-17.txt.gz,False,False
572,GZIP_y2016_s2000/CIK__1340122__serial__852270__date__2016-03-14.txt.gz,True,False
573,GZIP_y2016_s2000/CIK__1340122__serial__871076__date__2016-06-29.txt.gz,False,False
574,GZIP_y2016_s2000/CIK__1341141__serial__871092__date__2016-05-05.txt.gz,False,False
575,GZIP_y2016_s2000/CIK__1341235__serial__852290__date__2016-03-09.txt.gz,False,False
576,GZIP_y2016_s2000/CIK__1342287__serial__852308__date__2016-02-08.txt.gz,True,False
577,GZIP_y2016_s2000/CIK__1342287__serial__907389__date__2016-12-02.txt.gz,True,False
578,GZIP_y2016_s2000/CIK__1342423__serial__871120__date__2016-06-09.txt.gz,False,False
579,GZIP_y2016_s2000/CIK__1343009__serial__852326__date__2016-02-22.txt.gz,False,False
580,GZIP_y2016_s2000/CIK__1345122__serial__890460__date__2016-08-31.txt.gz,False,False
581,GZIP_y2016_s2000/CIK__1345126__serial__871151__date__2016-04-07.txt.gz,False,False
